date,close,high,low,open,volume
,GE,GE,GE,GE,GE
2023-03-29,74.28215789794922,74.56645858768593,73.97415919278195,74.21107895074354,6162254
2023-03-30,74.27424621582031,74.47957866572148,73.887279329116,74.19527800396774,6623107
2023-03-31,75.49833679199219,75.55361454047019,74.47957890987426,74.65332407560395,9247391
2023-04-03,76.54078674316406,76.5565803874754,75.30880699144718,75.61680570414799,6199468
2023-04-04,75.0639877319336,77.29103494183181,74.7638934016203,76.57237885400326,8554983
2023-04-05,74.43218994140625,75.27720256650446,73.96624734211731,75.00869557524891,10642230
2023-04-06,73.91888427734375,74.54277098405349,73.87149579420604,74.32954168379199,8025340
2023-04-10,74.51907348632812,75.01660344030047,73.92677412456521,74.10051174756246,7499832
2023-04-11,74.1636962890625,74.99290787304331,74.13999827418472,74.63752824439034,6663078
2023-04-12,74.31372833251953,74.76387728046788,74.08470544845954,74.44008500480699,8768118
2023-04-13,74.47168731689453,74.77968601437877,73.8162133626412,74.53486944056161,11044694
2023-04-14,75.3719711303711,75.5299150853337,74.08470638123293,74.12419048258825,7211767
2023-04-17,76.42231750488281,76.48549962393597,75.40356717518134,75.51413022136768,7676003
2023-04-18,77.7648696899414,77.80436135027169,76.49340582716468,76.60396888691176,8909832
2023-04-19,78.20710754394531,78.42823362276677,77.72537128277777,77.85172796359835,7038101
2023-04-20,78.78360748291016,79.34431191041615,78.2307923259945,78.4203311082345,8661237
2023-04-21,78.586181640625,79.0363306421958,78.2860873392726,78.95735488153043,5112741
2023-04-24,79.09160614013672,79.58123923334095,78.64146470091286,78.64146470091286,7833505
2023-04-25,77.74117279052734,80.56051925646744,77.03831037941832,80.51313077790105,11649768
2023-04-26,75.98007202148438,77.74906564163348,75.8853026187337,77.57532802787571,8032357
2023-04-27,77.44107055664062,77.54373677523814,76.28805923951985,76.6197483574022,9348633
2023-04-28,78.15972900390625,78.75202832255206,76.50918773264378,76.70662335537305,6279159
2023-05-01,79.90504455566406,80.55262927120368,78.47562914762423,78.57039856325724,7408237
2023-05-02,80.1656494140625,80.57631433776977,79.1232085605898,79.45489016876238,7485046
2023-05-03,80.3709716796875,81.30285691190791,80.00769528147941,80.4578442563034,5917543
2023-05-04,78.4361343383789,80.35518265763844,76.92775091433501,80.14985021003062,9055431
2023-05-05,79.16268157958984,80.36307379689387,78.77571472456692,79.4311885769901,6302841
2023-05-08,79.69971466064453,79.8497618221418,79.14689939520368,79.14689939520368,4282128
2023-05-09,79.76288604736328,80.47364526758652,79.5812440568531,79.5812440568531,6520737
2023-05-10,78.60987854003906,80.2920072682751,77.75696894328276,80.14196010531398,5053224
2023-05-11,78.586181640625,78.95735488153043,78.04127078570642,78.4993166083895,5117628
2023-05-12,78.02548217773438,78.97315361915201,77.16466822461415,78.64147201195004,4332874
2023-05-15,80.55261993408203,80.79743649218963,78.19921620811171,78.29398561275968,7973716
2023-05-16,79.86553955078125,80.73424260947469,79.67600076910138,79.94451530140472,5523851
2023-05-17,81.71351623535156,81.8003888140952,80.19723604023669,80.44994940608916,6871703
2023-05-18,82.13998413085938,82.35320586731594,80.33939553155696,81.25547969991189,5772320
2023-05-19,82.33740234375,83.53779459924367,82.00572077148765,82.54273478337288,7230687
2023-05-22,82.56642150878906,83.66414749478825,82.21104194069942,82.21104194069942,4996087
2023-05-23,80.3156967163086,82.24264181261934,79.9840075891874,82.02151572787189,5738239
2023-05-24,79.74708557128906,80.13405243370767,78.90207291070313,79.98400529106237,6275400
2023-05-25,80.17353820800781,80.62368719486678,79.39960446704147,80.07877635775702,6737506
2023-05-26,81.13701629638672,82.09259208142275,80.2051385250757,80.22882898925825,6796523
2023-05-30,80.86851501464844,81.39763228381616,79.49438494947759,81.35814817404035,7098370
2023-05-31,80.18144226074219,80.42625882838823,78.74413769067452,80.01560145830355,13358734
2023-06-01,82.66119384765625,83.05605753197251,79.81815720167891,79.92872024121415,7797043
2023-06-02,83.5535888671875,84.27224486171315,82.55852904385719,83.31666914262867,7477278
2023-06-05,82.21105194091797,83.55359462271745,82.21105194091797,83.55359462271745,5108732
2023-06-06,83.28509521484375,83.7984188505239,82.2110594612473,82.39270146899011,7794036
2023-06-07,83.77471923828125,84.76188229129298,83.42723645450533,84.2169714266401,9121088
2023-06-08,83.76683044433594,84.6750253718454,83.41934762726102,83.58519598855986,4477596
2023-06-09,83.94847106933594,84.14589916588606,82.98499840359742,83.94057424745564,4365076
2023-06-12,83.8931884765625,84.4144164852129,83.43514259453823,83.95637060318863,4677449
2023-06-13,84.29595184326172,84.61973663161349,83.56149457934634,83.73523975559908,5411582
2023-06-14,82.68489074707031,84.34332891967159,82.10048822104132,84.28014679950034,6429268
2023-06-15,83.24559783935547,83.4272322686123,82.12418133176003,82.47955336941652,8733159
2023-06-16,83.94056701660156,86.00176569202952,83.6641556259735,83.67205244717354,13731752
2023-06-20,82.14788818359375,83.87739798995406,81.66615181702784,83.77473174878607,8068443
2023-06-21,82.96129608154297,83.46673040335678,81.80039537952156,81.84777630834355,5983576
2023-06-22,82.77965545654297,83.5456923792158,82.63750513114968,82.65329877291094,5292046
2023-06-23,81.95833587646484,82.42427852158886,81.05804542029831,81.41342501999246,7532911
2023-06-26,82.48747253417969,83.00869300240298,81.62665851002332,81.76091203821588,5326378
2023-06-27,82.85863494873047,83.08765031413076,82.41638276131827,82.6296120337879,5973427
2023-06-28,84.54075622558594,84.79346958229655,82.89811185742526,83.15082521413588,6009012
2023-06-29,85.08567810058594,85.1567570443236,83.7431353874886,83.8852857254213,4070746
2023-06-30,86.75200653076172,87.07579883936157,85.76484351255426,86.07283462966214,9250648
2023-07-03,85.51213836669922,86.34134994607552,84.74609381165594,86.12812820970197,3723916
2023-07-05,85.80432891845703,86.07283593476136,85.10146654377523,85.4647429627582,4588235
2023-07-06,84.79347229003906,85.88330150673366,84.39070423091718,85.29889901960028,4594375
2023-07-07,85.50422668457031,85.97805855491636,84.45388163054747,84.61182558732949,4843847
2023-07-10,87.35356140136719,87.51162970811706,85.64648110741186,85.67809174671218,5805400
2023-07-11,87.89888763427734,88.14388521284255,87.1164713818476,87.51163461575888,4746113
2023-07-12,87.88308715820312,88.49162980802728,87.63808956613268,87.95421110453812,5403938
2023-07-13,87.94630432128906,88.37307819979351,87.58275928057678,87.92259634028872,3477075
2023-07-14,87.15599822998047,87.89889367701579,86.95841659944179,87.72502002891174,3405529
2023-07-17,87.83565521240234,88.6338767527929,87.05324654702751,87.26663347581128,4557412
2023-07-18,87.7724380493164,88.38098066930078,87.34566417173342,87.6459879291297,4476718
2023-07-19,86.84777069091797,87.57486080710395,86.01003576964935,87.19551042758843,5604920
2023-07-20,87.91470336914062,88.38889326190679,86.90310229397303,86.9663235836083,5158852
2023-07-21,87.19550323486328,88.42049109530988,86.79244490646211,88.07275138732435,10277106
