date,close,high,low,open,volume
,MA,MA,MA,MA,MA
2023-03-29,355.34735107421875,355.8415342470843,351.6805203770694,353.2223694634062,2327000
2023-03-30,355.0804748535156,358.3717212522097,354.0723219568089,356.7508162583094,2480500
2023-03-31,359.1822204589844,359.4194187320166,356.1874716117629,356.928746377536,3376600
2023-04-03,362.2065734863281,362.39436548301694,357.54148367459055,358.3914641543032,2978000
2023-04-04,359.6665344238281,364.8258083458621,359.1525947436339,362.53279101105824,2198700
2023-04-05,360.1218566894531,361.44834163357893,357.96381501272106,359.8149848849841,2239600
2023-04-06,357.8252258300781,358.38948565475124,352.38068344642454,357.5678377956947,2357600
2023-04-10,356.50872802734375,357.29074071752706,353.9745126776797,356.08304075169775,1559100
2023-04-11,360.45843505859375,361.50774452502895,357.5183807434288,359.7556025389699,3033800
2023-04-12,358.13214111328125,364.88338173927485,357.3897034253459,362.38877177349724,2268800
2023-04-13,365.9227600097656,366.0217577374012,359.7259010299961,360.1515580279776,2611700
2023-04-14,368.6747741699219,369.62511622326804,365.3882425409712,366.2692831552438,2254600
2023-04-17,369.00146484375,370.3279499779193,364.6755324546611,369.5953908666102,2432700
2023-04-18,368.5658874511719,370.1794569192783,366.2296677313135,370.1794569192783,2087800
2023-04-19,369.041015625,370.3774095087306,367.41756758562576,369.22910225655517,1795300
2023-04-20,371.2188415527344,371.40692818257713,365.962385173137,367.70464860331515,2124800
2023-04-21,371.4563903808594,373.6243107064673,369.496374345556,371.93156134601486,3537800
2023-04-24,370.9515686035156,373.8322303905451,369.85274514192866,371.36731678151466,1886300
2023-04-25,364.8140563964844,370.80304126939274,364.6061823162483,369.73394436117087,2245000
2023-04-26,363.0619201660156,368.466857806402,362.39866257213095,365.9128855793648,2594200
2023-04-27,369.9022216796875,371.1990102629451,357.3599626082708,362.8836850260533,3859900
2023-04-28,376.1981201171875,378.0789561943064,367.7640389639681,368.7737433312973,3107300
2023-05-01,376.02978515625,378.6035749056627,375.13886606872427,376.6534375804771,1745100
2023-05-02,372.2384338378906,375.02009778410456,367.19976067030365,373.9608794987144,2478700
2023-05-03,371.11981201171875,375.72291921047594,370.55555217055223,372.87198412798705,1970900
2023-05-04,372.3275451660156,373.05019538938143,368.3876951793733,370.7238845975967,2814900
2023-05-05,380.78143310546875,381.2664827125937,374.4261534031464,376.73267666572684,2682800
2023-05-08,381.6228332519531,383.55315287600376,379.9003574861974,380.13795805966964,1719600
2023-05-09,379.0787353515625,382.276177436648,378.8411649907655,380.009259544501,2036400
2023-05-10,378.68280029296875,382.8602506087517,373.8420923952836,382.09799529986736,1940800
2023-05-11,379.5242614746094,381.8307545998822,375.4358997720406,378.35613655254195,1901200
2023-05-12,378.069091796875,381.1378101493099,374.98052556141636,380.61315537842256,2044000
2023-05-15,379.5440673828125,379.79154662419745,376.69310168847886,378.01958679711805,1957400
2023-05-16,376.4059753417969,379.73211168429003,373.5154350422317,378.74219482912235,2762700
2023-05-17,383.09783935546875,383.6125852666477,375.30719820525525,378.34625033113036,3260300
2023-05-18,388.06719970703125,388.06719970703125,381.9198244156843,383.20670426010236,3729500
2023-05-19,381.6822814941406,388.245435634554,381.25662446065684,388.04744016276885,3368800
2023-05-22,380.6527099609375,383.46407007777896,380.30623303526454,381.1080632350389,1808800
2023-05-23,369.9814453125,378.1779561233361,366.7048227554181,377.6730888318059,3979000
2023-05-24,364.7843322753906,365.88312539697864,361.8937619946002,365.6455550376867,2655700
2023-05-25,366.3088684082031,367.2492713636577,361.23058973519994,364.2003405184891,3752200
2023-05-26,370.5951843261719,371.8919730459567,366.31873607580366,367.25916921299097,2691300
2023-05-30,363.7944641113281,372.83241032541406,362.50758421338435,372.4859333652395,3430100
2023-05-31,361.3394470214844,362.012613456326,354.2417599416343,361.31965955952586,10695300
2023-06-01,367.1404113769531,367.34828548229183,362.35909548508334,363.4579190330392,3389700
2023-06-02,369.961669921875,372.0305927072194,368.3975842346673,370.812983991978,2501200
2023-06-05,366.7840270996094,369.0410365966647,364.81410198437885,368.99155283180846,2316200
